dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
a10,pyteller.LSTM.LSTM,x,12,0,8.477394198477345,86.47323377932717,9.299098546597255,3.0064125923668334,50.814695209020705,39.69717617104798,305.1861911451844,0.0,OK,10.648731,36cdfcc0-3
