dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,strategy,lstm_1_units,dropout_1_rate,lstm_2_units,dropout_2_rate,window_size,status,elapsed,run_id
a10,pyteller.LSTM.LSTM,x,12,0,0,0,0,0,0,0,0,0,constant,43,0.4069095254285193,487,0.1214236312255061,32,ERROR,477.666616,71a5f305-f
