dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
ausair,pyteller.persistence.persistence,x,12,0,0,0,0,0,0,0,ERROR,0.692485,a6a09698-c
