dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
ausbeer,pyteller.LSTM.LSTM,x,12,0,27.84821558992068,1589.3528970153566,39.866689065124994,0.5834864218840524,6.458635123060372,6.135804790300315,OK,37.617769,35d7dea0-e
