dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
ausbeer,pyteller.LSTM.LSTM,x,12,0,32.15552423507498,1948.7144878426652,44.144246373028786,0.6676511765980776,7.41357153941043,7.012695380066608,1060.6441641072433,161.26575682560605,OK,4.726903,36cdfcc0-3
