dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
a10,pyteller.LSTM.LSTM,x,12,0,11.364536942416782,136.87286155895717,11.699267565063941,4.202121123508497,64.1382437385252,48.32186394992089,OK,74.115361,7e4b78cb-9
