dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.LSTM.LSTM,NZ,12,0,109.98951329740883,13252.162366781122,115.11803667011144,2.3628851943736433,45.54599130216068,36.70971772295446,OK,8.573543,1321e48b-d
