dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
a10,pyteller.LSTM.LSTM,x,12,0,8.395830568711535,84.83588112251118,9.210639560992016,2.9774869675974767,50.18909088815756,39.313004738130545,302.24990047361524,0.0,OK,18.013324,1ff87617-a
