dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
a10,pyteller.ARIMA.arima,x,12,0,4.122818162407526,23.91194608947151,4.889984262701825,1.5244423399228184,18.757965756860667,16.732919660719826,OK,31.148995,35d7dea0-e
