dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.persistence.persistence,UK,12,0,0,0,0,0,0,0,ERROR,9.850452,b1aeaa3b-8
