dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.LSTM.LSTM,Japan,12,0,28.00134339706102,1135.3364577059858,33.6947541570789,1.0224353286496242,28.73567787748767,38.2033390326313,OK,113.793564,31e5b802-6
