dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.LSTM.LSTM,UK,12,0,52.67342599644263,3443.255792435102,58.67926203042351,0.9972147304266399,34.7401862578583,32.54430342320296,OK,87.822038,103aa9f6-b
