dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.LSTM.LSTM,NZ,12,0,111.29797087328136,13611.015467059557,116.66625676286849,2.390994556264674,46.20630305474989,37.111775308782946,OK,74.880582,103aa9f6-b
