dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
goog,pyteller.persistence.persistence,x,12,0,0,0,0,0,0,0,0,0,ERROR,3.443295,be460e26-1
