dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
a10,pyteller.persistence.persistence,x,12,0,2.8933993004545453,14.34401610683642,3.7873494830602072,0.951315773716455,13.508520067187339,12.624809551494007,53.074244609999994,10.580539999999996,OK,0.356808,36cdfcc0-3
