dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
ausbeer,pyteller.LSTM.LSTM,x,12,0,27.855650812387466,1572.066056510238,39.64928822198752,0.5836422074976422,6.460744757123407,6.144955833018448,OK,43.749018,3816fd86-4
