dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
ausbeer,pyteller.persistence.persistence,x,12,0,0,0,0,0,0,0,0,0,ERROR,2.139549,8a5f820a-7
