dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.LSTM.LSTM,US,12,0,38.751424501220384,1645.41149889434,40.56367215741617,3.312036095114482,39.02049002104523,32.36375713170106,OK,7.515857,2cd79fef-c
