dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
gasoline,pyteller.persistence.persistence,x,12,0,0,0,0,0,0,0,0,0,ERROR,2.604837,be460e26-1
