dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
departures,pyteller.LSTM.LSTM,permanent,12,0,1.509603138665358,4.155453022489529,2.038492831110654,0.9559950791778314,20.739647678544358,18.387747201274486,OK,44.5499,3816fd86-4
