dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
ausbeer,pyteller.LSTM.LSTM,x,12,0,27.70483543475469,1552.754579868472,39.40500704058397,0.580482266252003,6.423926142091606,6.108270778898689,OK,29.409999,75f7babb-6
