dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
elecdemand,pyteller.persistence.persistence,Demand,12,0,0,0,0,0,0,0,0,0,ERROR,24.893905,71a5f305-f
