dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
a10,pyteller.ARIMA.arima,x,12,0,0,0,0,0,0,0,0,0,ERROR,119.598573,359581f3-a
