dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
a10,pyteller.LSTM.LSTM,x,12,0,11.269015117331362,135.16976829431505,11.62625340745311,4.166801226095926,63.397031827255866,47.867557411543096,OK,29.331751,75f7babb-6
