dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
a10,pyteller.LSTM.LSTM,x,12,0,11.199786404662552,133.30341475637786,11.545709798725147,4.1412034003919045,62.88131586609342,47.59110288871848,OK,40.556174,3816fd86-4
