dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
ausbeer,pyteller.LSTM.LSTM,x,12,0,32.2490655285486,1953.474221216517,44.198124634609975,0.6695933920069014,7.436457181711148,7.035340324224096,1062.0717400501173,163.3927500347296,OK,4.385167,0dbff002-e
