dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.LSTM.LSTM,NZ,12,0,110.08244749960302,13267.679115027817,115.18541190197575,2.3648816833463853,45.59128676403788,36.74477364863498,OK,7.255264,2cd79fef-c
