dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
a10,pyteller.LSTM.LSTM,x,12,0,8.418552787834379,85.06217849360681,9.222915943106432,2.98554514728077,50.37429775250137,39.452150295322184,303.0679003620377,0.0,OK,7.185178,5aa14697-8
