dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.LSTM.LSTM,Japan,12,0,27.767646603147185,1120.203884521601,33.46944703041269,1.0139021716899215,28.546147311358457,37.91559209884095,OK,58.440355,4692c1b2-2
