dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
arrivals,pyteller.ARIMA.arima,Japan,12,0,0,0,0,0,0,0,ERROR,32.621504,103aa9f6-b
