dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
a10,pyteller.persistence.persistence,x,12,0,0,0,0,0,0,0,0,0,ERROR,155.142003,359581f3-a
