dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
ausbeer,pyteller.ARIMA.arima,x,12,0,32.606324514510405,1405.5898143318682,37.49119649106798,0.6474179957754773,7.593854467202877,7.62958252117911,OK,4.385075,4692c1b2-2
