dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,under,over,status,elapsed,run_id
calls,pyteller.persistence.persistence,x,12,0,22.10352529276832,861.1965169624533,29.346149951270494,1.433210367263367,,,59896.16666666667,62159.5,OK,11.667342,5a21ee85-5
