dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
a10,pyteller.LSTM.LSTM,x,12,0,11.312403287890902,136.38352750050572,11.67833581896435,4.182844321291309,63.707078573420915,48.02739743946658,OK,63.175467,4692c1b2-2
