dataset,pipeline,signal,prediction length,iteration,MAE,MSE,RMSE,MASE,sMAPE,MAPE,status,elapsed,run_id
goog,pyteller.LSTM.LSTM,x,12,0,221.42149580433576,49236.62790070357,221.89328043161552,44.98783279545246,31.681338254630024,27.338216764709834,OK,96.271209,0c614f53-e
